Date,Category,Type,Amount,Responsible_Person,Relation
18-12-2024,Emergency_Fund,Expense,10361,Man,Self
18-12-2024,Mutual_Funds_Stocks,Expense,8722,Man,Self
18-12-2024,Fixed_Deposits_Gold,Expense,7224,Spouse,Spouse
18-12-2024,Children_Activities,Expense,6684,Spouse,Spouse
19-12-2024,Freelance_Income,Income,10326,Man,Self
19-12-2024,Maintenance_Charges,Expense,6818,Man,Self
19-12-2024,Insurance,Expense,2017,Man,Self
19-12-2024,Transport,Expense,4401,Man,Self
19-12-2024,Emergency_Fund,Expense,4425,Man,Self
19-12-2024,Children_Education,Expense,6671,Man,Self
20-12-2024,Medical_Expenses,Expense,7434,Shared,Children
20-12-2024,Fixed_Deposits_Gold,Expense,4611,Spouse,Spouse
21-12-2024,Freelance_Income,Income,9729,Man,Self
21-12-2024,House_Rent,Expense,4344,Man,Self
21-12-2024,Maintenance_Charges,Expense,4628,Man,Self
21-12-2024,Utilities,Expense,5652,Man,Self
21-12-2024,Groceries_Household,Expense,9807,Spouse,Spouse
21-12-2024,Transport,Expense,7791,Man,Self
21-12-2024,Medical_Expenses,Expense,11765,Shared,Children
21-12-2024,Children_Education,Expense,4601,Man,Self
22-12-2024,House_Rent,Expense,3049,Man,Self
22-12-2024,Utilities,Expense,7871,Man,Self
22-12-2024,Shopping,Expense,4657,Spouse,Spouse
22-12-2024,Vacations_Travel,Expense,8317,Shared,Children
22-12-2024,Mutual_Funds_Stocks,Expense,7663,Man,Self
22-12-2024,Children_Education,Expense,10132,Man,Self
22-12-2024,Children_Activities,Expense,5639,Spouse,Spouse
23-12-2024,Maintenance_Charges,Expense,9516,Man,Self
23-12-2024,Utilities,Expense,5861,Man,Self
23-12-2024,Insurance,Expense,3117,Man,Self
23-12-2024,Groceries_Household,Expense,11314,Spouse,Spouse
23-12-2024,Transport,Expense,11834,Man,Self
23-12-2024,Emergency_Fund,Expense,6966,Man,Self
23-12-2024,Fixed_Deposits_Gold,Expense,6416,Spouse,Spouse
23-12-2024,Children_Education,Expense,4169,Man,Self
24-12-2024,Freelance_Income,Income,7034,Man,Self
24-12-2024,Maintenance_Charges,Expense,5794,Man,Self
24-12-2024,Utilities,Expense,5097,Man,Self
24-12-2024,Insurance,Expense,11539,Man,Self
24-12-2024,Transport,Expense,6147,Man,Self
24-12-2024,Shopping,Expense,7286,Spouse,Spouse
24-12-2024,Emergency_Fund,Expense,6817,Man,Self
24-12-2024,Children_Education,Expense,8596,Man,Self
24-12-2024,Children_Activities,Expense,3950,Spouse,Spouse
25-12-2024,Maintenance_Charges,Expense,6716,Man,Self
25-12-2024,Utilities,Expense,9856,Man,Self
25-12-2024,Insurance,Expense,3897,Man,Self
25-12-2024,Groceries_Household,Expense,8072,Spouse,Spouse
25-12-2024,Shopping,Expense,8368,Spouse,Spouse
25-12-2024,Mutual_Funds_Stocks,Expense,3139,Man,Self
25-12-2024,Fixed_Deposits_Gold,Expense,2089,Spouse,Spouse
25-12-2024,Children_Activities,Expense,7227,Spouse,Spouse
26-12-2024,Freelance_Income,Income,10068,Man,Self
26-12-2024,Utilities,Expense,6449,Man,Self
26-12-2024,Insurance,Expense,6692,Man,Self
26-12-2024,Transport,Expense,7090,Man,Self
26-12-2024,Vacations_Travel,Expense,4775,Shared,Children
26-12-2024,Emergency_Fund,Expense,6011,Man,Self
26-12-2024,Mutual_Funds_Stocks,Expense,4700,Man,Self
27-12-2024,Freelance_Income,Income,10723,Man,Self
27-12-2024,House_Rent,Expense,3580,Man,Self
27-12-2024,Utilities,Expense,8395,Man,Self
27-12-2024,Insurance,Expense,5654,Man,Self
27-12-2024,Groceries_Household,Expense,11846,Spouse,Spouse
27-12-2024,Transport,Expense,7989,Man,Self
27-12-2024,Emergency_Fund,Expense,7610,Man,Self
27-12-2024,Fixed_Deposits_Gold,Expense,11128,Spouse,Spouse
27-12-2024,Children_Education,Expense,10783,Man,Self
28-12-2024,Maintenance_Charges,Expense,8148,Man,Self
28-12-2024,Utilities,Expense,10546,Man,Self
28-12-2024,Groceries_Household,Expense,10759,Spouse,Spouse
28-12-2024,Dining_Out_Entertainment,Expense,4671,Spouse,Spouse
28-12-2024,Emergency_Fund,Expense,6768,Man,Self
28-12-2024,Children_Education,Expense,3680,Man,Self
29-12-2024,House_Rent,Expense,11728,Man,Self
29-12-2024,Maintenance_Charges,Expense,6747,Man,Self
29-12-2024,Utilities,Expense,4157,Man,Self
29-12-2024,Insurance,Expense,11024,Man,Self
29-12-2024,Groceries_Household,Expense,2536,Spouse,Spouse
29-12-2024,Transport,Expense,6528,Man,Self
29-12-2024,Dining_Out_Entertainment,Expense,4693,Spouse,Spouse
29-12-2024,Medical_Expenses,Expense,9760,Shared,Children
29-12-2024,Shopping,Expense,4753,Spouse,Spouse
30-12-2024,Utilities,Expense,2692,Man,Self
30-12-2024,Insurance,Expense,10857,Man,Self
30-12-2024,Groceries_Household,Expense,11393,Spouse,Spouse
30-12-2024,Dining_Out_Entertainment,Expense,9372,Spouse,Spouse
30-12-2024,Medical_Expenses,Expense,11146,Shared,Children
30-12-2024,Shopping,Expense,5755,Spouse,Spouse
30-12-2024,Emergency_Fund,Expense,10141,Man,Self
30-12-2024,Mutual_Funds_Stocks,Expense,5854,Man,Self
30-12-2024,Children_Activities,Expense,7362,Spouse,Spouse
